year,pitcher,total_pitches,arsenal_size,primary_pitch,primary_pct
2016,543734,1263,5,SI,30.324623911322245
2016,592804,1143,3,FF,65.96675415573053
2016,448614,1316,4,FF,52.735562310030396
2016,502522,762,2,FF,65.48556430446195
2016,608032,1025,5,FF,64.29268292682927
2016,430641,1051,4,SI,38.4395813510942
2016,571539,307,4,FF,33.22475570032573
2016,608566,350,4,FF,54.285714285714285
2016,501697,952,3,SI,58.61344537815126
2016,543746,528,4,SI,50.378787878787875
2016,572788,451,5,FF,47.893569844789354
2016,453343,1023,3,FC,59.92179863147605
2016,628333,534,5,FF,38.764044943820224
2016,623395,564,3,FF,75.88652482269504
2016,519301,662,3,SI,64.04833836858006
2016,625643,806,3,FF,63.89578163771712
2016,543017,759,3,SL,49.538866930171274
2016,424144,722,3,SL,41.96675900277008
2016,596331,227,3,FF,48.01762114537445
2016,592169,206,4,SI,42.23300970873786
2016,453286,3554,5,FF,55.37422622397299
2016,592593,1209,4,FF,52.853598014888334
2016,543408,3087,6,FF,39.58535795270489
2016,489265,469,4,SL,63.11300639658849
2016,430599,1278,5,SL,42.95774647887324
2016,519043,3283,5,FF,52.817544928419125
2016,520980,1178,4,FF,56.02716468590832
2016,594795,468,3,FF,77.77777777777779
2016,622072,982,3,SI,53.05498981670061
2016,451661,610,4,FF,62.62295081967213
2016,501593,327,4,CH,45.25993883792049
2016,628317,2923,5,SL,29.28498118371536
2016,457732,795,3,FF,60.75471698113207
2016,448609,780,4,FF,42.17948717948718
2016,500724,1238,3,FF,64.62035541195476
2016,594311,238,3,FF,56.72268907563025
2016,468504,2389,6,SI,29.63583089158644
2016,624586,375,4,SL,53.6
2016,462382,1054,4,SI,58.15939278937381
2016,541652,565,2,FF,59.64601769911504
2016,542432,571,3,FF,62.521891418563925
2016,434378,3668,4,FF,57.74263904034896
2016,527054,2971,5,FF,46.65095927297207
2016,592102,1131,2,FF,63.12997347480106
2016,451584,716,3,FF,47.90502793296089
2016,453192,1117,3,SL,60.51924798567592
2016,458708,2611,5,FC,38.03140559172731
2016,465657,1189,5,FF,60.13456686291001
2016,453178,3378,5,FF,57.78567199526346
2016,605218,623,2,FF,73.67576243980739
2016,628452,1244,4,SI,38.02250803858521
2016,518748,906,3,CU,46.46799116997792
2016,475243,1015,6,FF,62.16748768472906
2016,502028,1313,4,FF,45.62071591774562
2016,501925,815,4,SI,50.061349693251536
2016,456027,1136,4,FF,56.95422535211267
2016,543557,1507,4,FF,52.75381552753815
2016,471822,767,4,FF,60.36505867014341
2016,543294,2948,5,SI,45.556309362279514
2016,596112,721,3,FF,63.10679611650486
2016,502154,1027,2,SI,90.94449853943524
2016,542947,349,3,SI,55.873925501432666
2016,592332,3113,5,FF,61.45197558625121
2016,476589,1184,6,FF,34.54391891891892
2016,453284,332,3,FF,56.325301204819276
2016,518927,693,4,SI,36.65223665223665
2016,570666,1051,4,FF,50.14272121788773
2016,518886,934,2,FF,68.73661670235546
2016,276351,1072,4,FF,59.14179104477611
2016,523260,739,5,FF,43.031123139377534
2016,457918,3032,5,FF,58.509234828496034
2016,593958,1843,4,FF,49.53879544221378
2016,502706,1827,5,SI,59.222769567597155
2016,592222,789,4,SI,55.51330798479087
2016,407890,1750,5,FF,50.62857142857143
2016,543606,3308,6,FF,31.045949214026603
2016,599998,388,3,FF,48.1958762886598
2016,643327,1150,5,FC,27.82608695652174
2016,534812,1023,3,FF,62.75659824046921
2016,605151,2566,4,FF,68.23850350740453
2016,523848,597,3,FF,73.19932998324958
2016,453385,1086,5,SI,62.430939226519335
2016,493200,1303,3,FF,60.629316960859555
2016,553878,1293,3,FF,60.94354215003867
2016,543779,1050,4,FF,64.76190476190476
2016,641771,1141,4,SI,61.70026292725679
2016,621199,1057,4,SI,34.72090823084201
2016,572096,858,3,FF,77.85547785547784
2016,462515,236,3,FF,50.847457627118644
2016,608379,2322,4,FF,51.37812230835487
2016,425492,999,4,FF,57.05705705705706
2016,621242,831,3,SI,48.61612515042118
2016,623430,1216,3,FF,58.38815789473685
2016,518553,1076,2,SL,49.90706319702603
2016,448281,595,3,FF,88.0672268907563
2016,543883,935,4,SL,45.88235294117647
2016,573064,935,5,SL,38.39572192513369
2016,605194,439,5,FF,33.48519362186788
2016,519322,871,4,SL,36.739380022962116
2016,547874,2980,6,SI,26.006711409395972
2016,544727,1262,4,SI,64.97622820919176
2016,592665,1193,3,FF,68.48281642917016
2016,477569,1211,3,FF,60.03303055326177
2016,456696,1275,3,FF,47.92156862745098
2016,570663,1376,3,FF,63.662790697674424
2016,572119,216,3,SI,44.907407407407405
2016,112526,2851,4,SI,63.34619431778323
2016,497807,280,3,FF,63.57142857142857
2016,607309,358,4,SI,39.66480446927375
2016,573589,546,4,FF,66.11721611721612
2016,608638,364,4,SI,32.967032967032964
2016,542953,542,3,SI,48.708487084870846
2016,502327,3172,6,SI,63.80832282471627
2016,448306,3133,5,FF,24.864347270986276
2016,606930,404,2,FF,59.65346534653465
2016,493603,457,3,SI,52.516411378555794
2016,543475,957,5,FF,35.52769070010449
2016,572750,1079,5,FF,44.39295644114921
2016,503449,2130,4,SI,37.183098591549296
2016,656546,556,4,FF,58.27338129496403
2016,475479,1497,5,FF,36.67334669338677
2016,519240,839,4,SI,57.091775923718714
2016,518875,898,2,FF,56.23608017817372
2016,407845,1148,3,SI,47.90940766550523
2016,430661,1078,5,FF,33.209647495361786
2016,595014,1001,4,SI,64.43556443556444
2016,543699,3353,5,SI,57.560393677303914
2016,612672,1916,5,FF,44.41544885177453
2016,445276,1001,3,FC,81.61838161838162
2016,621389,240,3,SI,54.166666666666664
2016,477132,2061,3,FF,50.072780203784575
2016,571704,1112,2,FF,51.52877697841727
2016,519085,1218,5,SI,31.9376026272578
2016,543521,3154,5,CU,29.930247305009512
2016,474284,464,4,FF,43.96551724137931
2016,501625,930,5,SL,27.741935483870968
2016,500610,901,3,FF,47.16981132075472
2016,592091,582,4,CH,41.75257731958763
2016,573046,848,3,FF,39.62264150943396
2016,572140,876,4,FF,55.47945205479452
2016,458677,985,4,SI,36.34517766497462
2016,475054,474,4,ST,42.616033755274266
2016,606291,644,3,FF,70.96273291925466
2016,594986,837,5,FF,35.12544802867383
2016,572888,972,4,FC,36.7283950617284
2016,594760,1214,4,FF,46.62273476112026
2016,543935,1130,4,SL,38.230088495575224
2016,519455,1706,4,FF,52.110199296600236
2016,572044,249,2,FF,43.77510040160642
2016,621381,431,3,FF,77.26218097447796
2016,605182,964,5,FF,54.87551867219918
2016,453249,744,3,CU,48.252688172043015
2016,545333,3090,5,SI,28.446601941747574
2016,518397,324,2,SI,72.22222222222221
2016,450172,3229,4,SI,40.66274388355528
2016,547973,976,3,FF,81.14754098360656
2016,547179,755,4,SL,38.94039735099338
2016,444468,785,4,FF,50.57324840764331
2016,467008,729,4,SL,49.794238683127574
2016,452657,3159,5,FF,50.83887306109528
2016,534947,1107,4,FF,30.53297199638663
2016,476454,1246,3,KC,43.73996789727127
2016,543118,296,3,FF,54.054054054054056
2016,542960,1295,4,FF,56.83397683397683
2016,643354,271,3,SI,45.38745387453875
2016,461325,1059,4,FF,44.759206798866856
2016,571710,1306,3,FF,63.782542113323125
2016,489119,2731,5,FF,39.28963749542292
2016,489446,800,4,FF,59.62499999999999
2016,622663,1268,4,FF,55.047318611987386
2016,572193,290,2,FF,53.79310344827586
2016,571901,261,3,SI,66.66666666666666
2016,493157,769,4,FS,45.123537061118334
2016,519144,3394,5,SI,37.94932233352976
2016,462136,2840,4,FF,41.267605633802816
2016,473879,990,4,SI,54.94949494949495
2016,544836,809,3,FF,58.34363411619283
2016,456713,941,3,FF,67.58767268862911
2016,501817,921,6,FC,40.60803474484256
2016,542882,1980,5,FF,45.20202020202021
2016,506433,1578,6,FF,41.825095057034225
2016,571578,2535,4,SI,32.34714003944773
2016,594857,418,2,FF,67.46411483253588
2016,429719,1401,4,FF,56.673804425410424
2016,640463,1181,4,FF,37.5952582557155
2016,571800,401,3,FF,62.84289276807981
2016,593372,3028,4,SI,29.953764861294584
2016,607192,438,2,FF,63.242009132420094
2016,594943,944,4,SI,40.88983050847458
2016,592836,2308,5,FF,57.755632582322356
2016,593417,380,5,FF,50.26315789473684
2016,472610,292,3,SL,40.06849315068493
2016,594742,422,4,SI,49.052132701421804
2016,607229,713,5,SI,46.84431977559607
2016,592454,499,4,FF,60.120240480961925
2016,518858,998,2,SI,62.525050100200396
2016,572990,359,3,FF,45.12534818941504
2016,534737,1158,4,FF,55.87219343696027
2016,607074,2795,4,FF,33.166368515205725
2016,608648,2278,5,KC,38.63037752414399
2016,518452,3055,5,FF,47.98690671031097
2016,608718,347,3,FF,63.40057636887608
2016,573109,1117,6,FF,33.39301700984781
2016,445197,718,2,FF,61.97771587743732
2016,488768,2370,4,FF,51.13924050632911
2016,502009,1184,7,FF,28.040540540540544
2016,595918,672,5,FF,35.41666666666667
2016,433586,947,5,SI,37.27560718057022
2016,488786,889,3,SL,58.15523059617548
2016,434442,882,3,SI,49.54648526077097
2016,571882,795,4,FF,52.45283018867924
2016,518516,3551,6,FF,45.62095184455083
2016,435221,697,4,FF,32.7116212338594
2016,448179,1819,5,CU,48.04837822979659
2016,643297,205,3,SI,52.6829268292683
2016,572308,398,2,FF,59.798994974874375
2016,642229,666,5,FF,39.489489489489486
2016,502748,492,4,FF,52.642276422764226
2016,408061,921,4,CH,41.36807817589577
2016,607231,943,3,FF,56.62778366914104
2016,592433,894,3,FF,63.31096196868009
2016,596057,1190,4,FF,62.60504201680672
2016,594792,304,4,FF,37.82894736842105
2016,503444,1007,3,SI,50.04965243296922
2016,605538,2437,5,FF,34.509643003693064
2016,543766,1158,2,FC,81.00172711571675
2016,543169,815,4,SI,36.93251533742331
2016,519096,1001,5,SI,52.74725274725275
2016,570649,3047,5,SI,31.3423039054808
2016,571561,1095,2,FF,89.95433789954338
2016,502239,1162,5,SI,44.061962134251296
2016,595001,1041,4,FF,37.27185398655139
2016,592869,1470,4,FF,41.76870748299319
2016,503285,537,3,SL,44.320297951582866
2016,592741,568,3,FF,50.0
2016,488846,209,5,SI,32.057416267942585
2016,461872,488,2,SL,51.229508196721305
2016,451596,2107,5,SL,31.46654010441386
2016,501381,3017,5,FF,47.49751408684123
2016,502042,3409,3,FF,48.430624816661776
2016,543359,1027,3,FF,40.116845180136316
2016,500779,3281,4,FF,43.98049375190491
2016,491646,1154,3,SI,63.77816291161178
2016,571871,890,5,FF,40.0
2016,518567,687,3,FC,64.77438136826783
2016,476451,2925,5,FF,30.427350427350426
2016,608665,2830,5,SI,62.08480565371025
2016,664641,908,4,FF,43.83259911894273
2016,516969,1091,5,FF,50.87076076993584
2016,543859,1287,3,FF,67.75446775446775
2016,432934,1678,3,SL,49.76162097735399
2016,502043,2463,5,SI,28.867235079171742
2016,518633,2707,4,FF,38.123383819726634
2016,571893,716,3,FF,65.08379888268156
2016,474463,209,5,FF,33.014354066985646
2016,543184,2137,5,SI,34.20683200748713
2016,445926,1123,6,FF,48.26357969723954
2016,628711,1416,4,FF,55.50847457627118
2016,435400,462,4,FF,47.83549783549784
2016,459429,842,4,FF,47.74346793349169
2016,519326,1017,4,FF,46.11602753195674
2016,425657,441,4,SI,69.1609977324263
2016,456501,3290,5,FF,24.376899696048632
2016,592351,2790,4,FF,55.19713261648745
2016,435043,1013,5,SI,50.34550839091807
2016,573185,3054,5,FF,46.75834970530452
2016,621052,789,5,SI,37.135614702154626
2016,467100,2308,5,SI,52.20970537261699
2016,642239,249,4,FF,30.522088353413658
2016,598287,225,3,SI,46.22222222222222
2016,282332,2910,4,FF,35.70446735395189
2016,547749,838,4,FF,49.16467780429594
2016,596064,419,3,FF,55.847255369928405
2016,573186,3102,6,SI,48.871695680206315
2016,434622,2492,5,FF,29.09309791332263
2016,592662,3175,4,FF,46.330708661417326
2016,605452,1706,3,SI,51.93434935521688
2016,502085,1050,3,FC,60.952380952380956
2016,456068,2100,5,FF,29.04761904761905
2016,605483,1716,4,FF,57.34265734265735
2016,452666,807,5,FF,36.67905824039653
2016,450212,711,4,SL,52.320675105485236
2016,501789,1045,3,FC,61.05263157894737
2016,572020,1944,4,FF,62.242798353909464
2016,450729,2996,5,SI,43.157543391188256
2016,605388,1946,4,FF,49.023638232271324
2016,592314,2119,5,FF,49.079754601226995
2016,434672,439,4,FF,49.202733485193626
2016,446321,832,4,FF,36.05769230769231
2016,543542,476,3,FF,56.9327731092437
2016,543243,1947,6,FF,36.72316384180791
2016,607625,961,5,SI,30.801248699271593
2016,570632,1437,6,SI,36.32567849686848
2016,493247,668,2,SI,60.17964071856288
2016,429722,2930,4,FF,51.0580204778157
2016,450306,209,4,FF,40.19138755980861
2016,430935,3251,5,FF,26.822516148877266
2016,502624,2632,5,FF,49.962006079027354
2016,543506,1229,5,FF,50.935720097640356
2016,548389,1590,5,FF,42.83018867924528
2016,606131,2362,5,SI,53.93734123624048
2016,592254,302,3,FF,65.23178807947019
2016,457429,748,4,SL,51.20320855614974
2016,519293,650,3,FF,49.07692307692308
2016,543022,2542,5,FF,38.59166011014949
2016,595345,232,4,FF,36.637931034482754
2016,502188,3181,6,FF,32.788431310908514
2016,543278,441,4,FF,49.65986394557823
2016,605242,2472,4,FF,35.760517799352755
2016,594736,990,4,FF,61.212121212121204
2016,502083,932,5,FF,69.74248927038627
2016,543101,1949,5,FF,31.092868137506414
2016,502190,2659,6,SI,52.801805189921026
2016,453265,1045,3,SI,66.3157894736842
2016,592791,1550,4,SI,41.935483870967744
2016,453562,3121,5,SI,44.3447612944569
2016,571951,388,3,FF,51.03092783505154
2016,453329,2226,6,SI,22.686433063791554
2016,434538,2793,4,SI,48.83637665592553
2016,501957,2932,5,FF,52.796725784447474
2016,571946,1740,5,FF,49.6551724137931
2016,279571,671,4,FF,50.074515648286145
2016,461829,3116,4,FF,37.163029525032094
2016,458006,856,3,SI,72.66355140186917
2016,445968,458,2,SI,46.288209606986904
2016,544993,465,3,FF,69.6774193548387
2016,502171,386,3,FF,48.96373056994819
2016,606965,1577,4,FF,45.90995561192137
2016,571666,2771,5,FF,43.37784193431974
2016,605894,613,4,FF,49.7553017944535
2016,592614,485,4,FF,48.45360824742268
2016,445060,3127,5,SL,32.90693955868244
2016,596043,1308,5,FF,51.52905198776758
2016,592789,2935,5,FF,35.09369676320272
2016,543548,1223,5,FF,49.63205233033524
2016,519151,1219,4,FF,46.59557013945857
2016,519076,2976,5,SI,48.924731182795696
2016,456167,2063,4,FF,54.726126999515266
2016,592779,484,4,FF,55.78512396694215
2016,592612,575,4,SI,56.52173913043478
2016,548357,448,3,FF,43.30357142857143
2016,542866,317,3,FF,62.77602523659306
2016,542888,201,3,FF,49.75124378109453
2016,572102,794,4,FF,57.80856423173803
2016,407793,2838,5,FF,37.033121916842845
2016,488984,483,4,SI,33.126293995859214
2016,542609,734,3,FF,59.12806539509536
2016,448178,875,4,FF,58.971428571428575
2016,592767,2891,4,FF,56.07056381874784
2016,502381,852,3,SL,45.07042253521127
2016,450308,2812,5,FF,28.129445234708395
2016,592130,234,4,FF,36.324786324786324
2016,607457,1337,3,FF,54.07629020194465
2016,606160,388,4,FF,36.340206185567006
2016,543045,2270,4,FF,62.59911894273128
2016,490063,1712,5,FF,47.137850467289724
2016,571656,505,4,FF,57.821782178217816
2016,446372,3187,5,SI,35.61342955757766
2016,425532,291,4,SI,35.738831615120276
2016,592815,210,2,FF,63.33333333333333
2016,596133,682,4,FF,58.65102639296188
2016,448802,2571,6,SI,32.12757681835862
2016,643230,662,3,FF,66.76737160120845
2016,608337,398,3,FF,69.34673366834171
2016,546276,449,2,FF,73.05122494432071
2016,433589,968,5,FF,48.03719008264463
2016,606983,312,3,SL,45.51282051282051
2016,607259,649,5,SI,33.43605546995377
2016,518715,732,3,SI,54.644808743169406
2016,502004,798,5,FC,40.6015037593985
2016,622097,915,4,FF,38.5792349726776
2016,276542,833,4,FF,33.61344537815126
2016,605397,980,5,FF,40.51020408163265
2016,518716,2047,5,SI,34.0009770395701
2016,460059,2015,5,SI,66.99751861042184
2016,434671,2577,7,FF,36.01086534730307
2016,571510,1683,4,FF,60.903149138443254
2016,542881,1792,3,FF,43.861607142857146
2016,605232,2884,4,SI,52.35783633841886
2016,472551,784,4,SI,36.224489795918366
2016,605164,1949,3,FF,60.85171883016932
2016,502046,2094,4,SI,61.41356255969437
2016,607359,391,3,FF,58.567774936061376
2016,434628,2623,5,SL,36.256195196340066
2016,453646,1193,5,FF,30.846605196982395
2016,543054,1086,5,FF,49.447513812154696
2016,543219,308,4,FF,35.064935064935064
2016,518468,814,4,FF,35.38083538083538
2016,543380,513,4,FF,53.99610136452242
2016,641490,285,2,FF,65.26315789473685
2016,608678,474,4,FF,41.35021097046413
2016,452027,326,4,SI,59.20245398773007
2016,544150,1372,5,FF,28.57142857142857
2016,548337,1570,5,FF,40.63694267515924
2016,593140,1148,3,FF,63.67595818815332
2016,450275,849,2,FF,56.65488810365136
2016,431148,2391,6,SI,48.724383103304056
2016,605200,2587,4,SI,55.894858909934285
2016,591693,612,3,FF,53.431372549019606
2016,474699,1300,5,SI,48.30769230769231
2016,621295,842,3,FF,74.94061757719716
2016,285079,2736,3,KN,84.6125730994152
2016,408241,2019,5,FC,33.33333333333333
2016,430912,1568,5,FF,45.66326530612245
2016,547888,2935,6,FS,29.880749574105618
2016,519168,624,4,FF,57.05128205128205
2016,605541,1296,5,FF,48.07098765432099
2016,543901,538,4,SI,48.698884758364315
2016,545332,954,3,FF,61.84486373165618
2016,425844,2503,5,FF,40.75109868158211
2016,605228,2932,5,FF,49.931787175989086
2016,444857,1307,5,FC,31.905126243305283
2016,407822,2341,6,FS,32.93464331482273
2016,488748,1114,3,FF,83.48294434470377
2016,544759,260,3,FF,70.76923076923077
2016,502032,2001,5,FF,46.67666166916541
2016,519437,650,3,FF,54.307692307692314
2016,471911,2244,5,FF,39.21568627450981
2016,605525,272,3,FF,65.80882352941177
2016,448855,1866,4,FF,61.039657020364416
2016,523989,856,4,FF,56.54205607476636
2016,605222,210,3,FF,50.0
2016,430589,534,2,SI,57.865168539325836
2016,543037,1936,5,FF,47.05578512396694
2016,554234,858,3,SI,73.54312354312354
2016,543507,841,4,FF,60.166468489892985
2016,517593,2381,5,FF,56.36287274254514
2016,544931,2383,5,FF,49.93705413344524
2016,430580,1114,5,SI,31.32854578096948
2016,533167,2547,5,CH,40.24342363564978
2016,502272,656,4,FF,45.88414634146341
2016,491703,939,3,FF,69.86155484558041
2016,592826,2213,5,FF,56.1229100768188
2016,580792,528,2,FF,51.89393939393939
2016,643338,836,5,FF,38.995215311004785
2016,592811,928,3,SI,53.879310344827594
2016,594798,2353,5,FF,42.8814279643009
2016,453214,2495,3,KN,69.17835671342687
2016,519263,817,3,SI,59.60832313341493
2016,425426,834,4,SI,74.10071942446042
2016,458584,692,2,FF,71.96531791907515
2016,456701,458,5,FF,42.13973799126637
2016,572971,2664,5,SI,43.993993993993996
2016,519008,381,4,SI,49.08136482939632
2016,573188,259,3,FF,43.24324324324324
2016,543964,252,2,FF,57.53968253968254
2016,527055,719,3,SI,57.02364394993046
2016,477003,2011,5,SI,29.93535554450522
2016,547007,451,4,FF,43.45898004434589
2016,623184,434,4,FF,56.22119815668203
2016,447714,473,3,SI,56.87103594080338
2016,449173,833,5,SI,46.818727490996395
2016,542587,543,3,FF,60.40515653775322
2016,571670,248,3,SI,60.88709677419355
2016,571927,2149,4,SI,61.33085155886459
2016,642003,884,3,FF,50.90497737556561
2016,595307,496,3,SI,46.975806451612904
2016,608334,213,3,FF,49.76525821596244
2016,543135,2059,6,FF,45.993200582807184
2016,542674,739,4,FF,54.80378890392422
2016,621107,992,5,FF,40.020161290322584
2016,449097,570,3,FF,60.35087719298245
2016,592341,201,3,SL,50.24875621890548
2016,605359,284,4,SI,42.25352112676056
2016,453311,806,5,CH,42.67990074441687
2016,592127,235,3,FF,49.361702127659576
2016,534910,712,4,SI,50.84269662921348
2016,592135,655,3,FF,61.37404580152672
2016,621121,1341,3,KC,49.589858314690524
2016,407819,280,3,SI,63.57142857142857
2016,451085,205,3,FF,48.78048780487805
2016,434718,401,3,SI,45.885286783042396
2016,544928,677,4,SL,37.9615952732644
2016,607067,1759,5,FF,31.836270608300172
2016,501992,1678,3,FF,52.80095351609059
2016,657205,271,2,FF,59.040590405904055
2016,605400,1796,4,SI,47.216035634743875
2016,474521,657,4,FF,60.12176560121766
2016,460024,583,4,FC,44.93996569468268
2016,501822,769,4,FF,56.697009102730824
2016,607374,1213,4,SL,27.45259686727123
2016,519166,465,2,FF,57.8494623655914
2016,543424,1263,4,FF,54.47347585114806
2016,459987,784,4,FF,36.86224489795919
2016,457711,358,4,SL,29.05027932960894
2016,592346,249,5,FF,43.77510040160642
2016,407908,501,3,FF,52.8942115768463
2016,518774,1504,5,FF,52.194148936170215
